,Date,Veg_type,Depth,avg_daily_temp2
3397,3/22/2023,W1,-40,-15.75
3398,3/22/2023,W1,-15,-16.00
3399,3/22/2023,W1,0,-16.27
3400,3/22/2023,W2,-40,-15.72
3401,3/22/2023,W2,-15,-16.25
3402,3/22/2023,W2,0,-17.03
3403,3/23/2023,A1t,-40,-16.50
3404,3/23/2023,A1t,-15,-17.00
3405,3/23/2023,A1t,0,-17.29
3406,3/23/2023,M1,-40,-17.04
3407,3/23/2023,M1,-15,-17.13
3408,3/23/2023,M1,0,-18.00
3409,3/23/2023,M3,-40,-16.58
3410,3/23/2023,M3,-15,-16.75
3411,3/23/2023,M3,0,-16.79
3412,3/23/2023,M3t,-40,-14.83
3413,3/23/2023,M3t,-15,-15.21
3414,3/23/2023,M3t,0,-16.54
3415,3/23/2023,W1,-40,-15.44
3416,3/23/2023,W1,-15,-15.71
3417,3/23/2023,W1,0,-16.04
3418,3/23/2023,W2,-40,-15.42
3419,3/23/2023,W2,-15,-16.06
3420,3/23/2023,W2,0,-16.78
3421,3/24/2023,A1t,-40,-16.17
3422,3/24/2023,A1t,-15,-16.63
3423,3/24/2023,A1t,0,-16.88
3424,3/24/2023,M1,-40,-16.67
3425,3/24/2023,M1,-15,-16.63
3426,3/24/2023,M1,0,-17.00
3427,3/24/2023,M3,-40,-16.33
3428,3/24/2023,M3,-15,-16.25
3429,3/24/2023,M3,0,-16.21
3430,3/24/2023,M3t,-40,-14.50
3431,3/24/2023,M3t,-15,-14.79
3432,3/24/2023,M3t,0,-16.08
3433,3/24/2023,W1,-40,-15.27
3434,3/24/2023,W1,-15,-15.44
3435,3/24/2023,W1,0,-15.58
3436,3/24/2023,W2,-40,-15.17
3437,3/24/2023,W2,-15,-15.58
3438,3/24/2023,W2,0,-16.33
3439,3/25/2023,A1t,-40,-16.00
3440,3/25/2023,A1t,-15,-16.42
3441,3/25/2023,A1t,0,-16.79
3442,3/25/2023,M1,-40,-16.33
3443,3/25/2023,M1,-15,-16.54
3444,3/25/2023,M1,0,-17.92
3445,3/25/2023,M3,-40,-16.04
3446,3/25/2023,M3,-15,-16.08
3447,3/25/2023,M3,0,-16.46
3448,3/25/2023,M3t,-40,-14.50
3449,3/25/2023,M3t,-15,-14.75
3450,3/25/2023,M3t,0,-15.71
3451,3/25/2023,W1,-40,-14.90
3452,3/25/2023,W1,-15,-15.19
3453,3/25/2023,W1,0,-15.65
3454,3/25/2023,W2,-40,-14.86
3455,3/25/2023,W2,-15,-15.47
3456,3/25/2023,W2,0,-16.22
3457,3/26/2023,A1t,-40,-16.00
3458,3/26/2023,A1t,-15,-16.38
3459,3/26/2023,A1t,0,-16.67
3460,3/26/2023,M1,-40,-16.21
3461,3/26/2023,M1,-15,-16.21
3462,3/26/2023,M1,0,-15.92
3463,3/26/2023,M3,-40,-16.00
3464,3/26/2023,M3,-15,-16.08
3465,3/26/2023,M3,0,-15.92
3466,3/26/2023,M3t,-40,-14.46
3467,3/26/2023,M3t,-15,-14.71
3468,3/26/2023,M3t,0,-15.63
3469,3/26/2023,W1,-40,-14.88
3470,3/26/2023,W1,-15,-15.06
3471,3/26/2023,W1,0,-15.38
3472,3/26/2023,W2,-40,-14.81
3473,3/26/2023,W2,-15,-15.42
3474,3/26/2023,W2,0,-16.08
3475,3/27/2023,A1t,-40,-15.67
3476,3/27/2023,A1t,-15,-15.63
3477,3/27/2023,A1t,0,-15.63
3478,3/27/2023,M1,-40,-15.50
3479,3/27/2023,M1,-15,-14.58
3480,3/27/2023,M1,0,-13.00
3481,3/27/2023,M3,-40,-15.42
3482,3/27/2023,M3,-15,-14.50
3483,3/27/2023,M3,0,-13.75
3484,3/27/2023,M3t,-40,-14.13
3485,3/27/2023,M3t,-15,-13.92
3486,3/27/2023,M3t,0,-14.54
3487,3/27/2023,W1,-40,-14.58
3488,3/27/2023,W1,-15,-14.27
3489,3/27/2023,W1,0,-13.94
3490,3/27/2023,W2,-40,-14.39
3491,3/27/2023,W2,-15,-14.31
3492,3/27/2023,W2,0,-14.53
3493,3/28/2023,A1t,-40,-15.17
3494,3/28/2023,A1t,-15,-14.88
3495,3/28/2023,A1t,0,-14.88
3496,3/28/2023,M1,-40,-14.79
3497,3/28/2023,M1,-15,-14.17
3498,3/28/2023,M1,0,-14.58
3499,3/28/2023,M3,-40,-14.75
3500,3/28/2023,M3,-15,-14.08
3501,3/28/2023,M3,0,-14.04
3502,3/28/2023,M3t,-40,-13.75
3503,3/28/2023,M3t,-15,-13.50
3504,3/28/2023,M3t,0,-13.92
3505,3/28/2023,W1,-40,-14.00
3506,3/28/2023,W1,-15,-13.73
3507,3/28/2023,W1,0,-13.79
3508,3/28/2023,W2,-40,-13.83
3509,3/28/2023,W2,-15,-13.78
3510,3/28/2023,W2,0,-14.08
3511,3/29/2023,A1t,-40,-15.00
3512,3/29/2023,A1t,-15,-14.83
3513,3/29/2023,A1t,0,-15.29
3514,3/29/2023,M1,-40,-14.83
3515,3/29/2023,M1,-15,-14.88
3516,3/29/2023,M1,0,-16.42
3517,3/29/2023,M3,-40,-14.75
3518,3/29/2023,M3,-15,-14.88
3519,3/29/2023,M3,0,-15.29
3520,3/29/2023,M3t,-40,-13.63
3521,3/29/2023,M3t,-15,-13.67
3522,3/29/2023,M3t,0,-14.29
3523,3/29/2023,W1,-40,-13.96
3524,3/29/2023,W1,-15,-14.06
3525,3/29/2023,W1,0,-14.48
3526,3/29/2023,W2,-40,-13.58
3527,3/29/2023,W2,-15,-14.03
3528,3/29/2023,W2,0,-14.78
3529,3/30/2023,A1t,-40,-15.00
3530,3/30/2023,A1t,-15,-15.25
3531,3/30/2023,A1t,0,-15.75
3532,3/30/2023,M1,-40,-15.00
3533,3/30/2023,M1,-15,-15.29
3534,3/30/2023,M1,0,-16.25
3535,3/30/2023,M3,-40,-14.79
3536,3/30/2023,M3,-15,-15.13
3537,3/30/2023,M3,0,-15.38
3538,3/30/2023,M3t,-40,-13.50
3539,3/30/2023,M3t,-15,-13.75
3540,3/30/2023,M3t,0,-14.63
3541,3/30/2023,W1,-40,-14.00
3542,3/30/2023,W1,-15,-14.25
3543,3/30/2023,W1,0,-14.60
3544,3/30/2023,W2,-40,-13.83
3545,3/30/2023,W2,-15,-14.17
3546,3/30/2023,W2,0,-15.06
3547,3/31/2023,A1t,-40,-15.00
3548,3/31/2023,A1t,-15,-15.25
3549,3/31/2023,A1t,0,-15.75
3550,3/31/2023,M1,-40,-15.00
3551,3/31/2023,M1,-15,-15.42
3552,3/31/2023,M1,0,-16.67
3553,3/31/2023,M3,-40,-14.88
3554,3/31/2023,M3,-15,-15.29
3555,3/31/2023,M3,0,-15.71
3556,3/31/2023,M3t,-40,-13.50
3557,3/31/2023,M3t,-15,-13.79
3558,3/31/2023,M3t,0,-14.83
3559,3/31/2023,W1,-40,-14.00
3560,3/31/2023,W1,-15,-14.33
3561,3/31/2023,W1,0,-14.77
3562,3/31/2023,W2,-40,-13.83
3563,3/31/2023,W2,-15,-14.36
3564,3/31/2023,W2,0,-15.25
3565,4/1/2023,A1t,-40,-15.00
3566,4/1/2023,A1t,-15,-15.25
3567,4/1/2023,A1t,0,-15.75
3568,4/1/2023,M1,-40,-15.08
3569,4/1/2023,M1,-15,-15.50
3570,4/1/2023,M1,0,-16.83
3571,4/1/2023,M3,-40,-15.13
3572,4/1/2023,M3,-15,-15.38
3573,4/1/2023,M3,0,-15.71
3574,4/1/2023,M3t,-40,-13.50
3575,4/1/2023,M3t,-15,-13.79
3576,4/1/2023,M3t,0,-14.83
3577,4/1/2023,W1,-40,-14.08
3578,4/1/2023,W1,-15,-14.44
3579,4/1/2023,W1,0,-14.77
3580,4/1/2023,W2,-40,-13.83
3581,4/1/2023,W2,-15,-14.50
3582,4/1/2023,W2,0,-15.33
3583,4/2/2023,A1t,-40,-15.00
3584,4/2/2023,A1t,-15,-15.33
3585,4/2/2023,A1t,0,-15.83
3586,4/2/2023,M1,-40,-15.25
3587,4/2/2023,M1,-15,-15.71
3588,4/2/2023,M1,0,-16.92
3589,4/2/2023,M3,-40,-15.25
3590,4/2/2023,M3,-15,-15.54
3591,4/2/2023,M3,0,-16.00
3592,4/2/2023,M3t,-40,-13.50
3593,4/2/2023,M3t,-15,-13.96
3594,4/2/2023,M3t,0,-14.92
3595,4/2/2023,W1,-40,-14.21
3596,4/2/2023,W1,-15,-14.54
3597,4/2/2023,W1,0,-14.96
3598,4/2/2023,W2,-40,-13.83
3599,4/2/2023,W2,-15,-14.50
3600,4/2/2023,W2,0,-15.44
3601,4/3/2023,A1t,-40,-15.00
3602,4/3/2023,A1t,-15,-15.29
3603,4/3/2023,A1t,0,-15.75
3604,4/3/2023,M1,-40,-15.17
3605,4/3/2023,M1,-15,-15.42
3606,4/3/2023,M1,0,-16.33
3607,4/3/2023,M3,-40,-15.17
3608,4/3/2023,M3,-15,-15.25
3609,4/3/2023,M3,0,-15.42
3610,4/3/2023,M3t,-40,-13.50
3611,4/3/2023,M3t,-15,-13.83
3612,4/3/2023,M3t,0,-14.75
3613,4/3/2023,W1,-40,-14.17
3614,4/3/2023,W1,-15,-14.38
3615,4/3/2023,W1,0,-14.60
3616,4/3/2023,W2,-40,-13.83
3617,4/3/2023,W2,-15,-14.50
3618,4/3/2023,W2,0,-15.22
3619,4/4/2023,A1t,-40,-15.00
3620,4/4/2023,A1t,-15,-15.25
3621,4/4/2023,A1t,0,-15.75
3622,4/4/2023,M1,-40,-15.00
3623,4/4/2023,M1,-15,-15.42
3624,4/4/2023,M1,0,-16.83
3625,4/4/2023,M3,-40,-15.00
3626,4/4/2023,M3,-15,-15.21
3627,4/4/2023,M3,0,-15.63
3628,4/4/2023,M3t,-40,-13.50
3629,4/4/2023,M3t,-15,-13.75
3630,4/4/2023,M3t,0,-14.75
3631,4/4/2023,W1,-40,-14.00
3632,4/4/2023,W1,-15,-14.31
3633,4/4/2023,W1,0,-14.79
3634,4/4/2023,W2,-40,-13.83
3635,4/4/2023,W2,-15,-14.50
3636,4/4/2023,W2,0,-15.25
3637,4/5/2023,A1t,-40,-15.00
3638,4/5/2023,A1t,-15,-15.38
3639,4/5/2023,A1t,0,-16.08
3640,4/5/2023,M1,-40,-15.38
3641,4/5/2023,M1,-15,-16.25
3642,4/5/2023,M1,0,-18.75
3643,4/5/2023,M3,-40,-15.21
3644,4/5/2023,M3,-15,-16.00
3645,4/5/2023,M3,0,-16.92
3646,4/5/2023,M3t,-40,-13.50
3647,4/5/2023,M3t,-15,-14.00
3648,4/5/2023,M3t,0,-15.25
3649,4/5/2023,W1,-40,-14.15
3650,4/5/2023,W1,-15,-14.65
3651,4/5/2023,W1,0,-15.27
3652,4/5/2023,W2,-40,-13.89
3653,4/5/2023,W2,-15,-14.67
3654,4/5/2023,W2,0,-15.81
3655,4/6/2023,A1t,-40,-15.00
3656,4/6/2023,A1t,-15,-15.83
3657,4/6/2023,A1t,0,-16.75
3658,4/6/2023,M1,-40,-15.88
3659,4/6/2023,M1,-15,-17.13
3660,4/6/2023,M1,0,-20.00
3661,4/6/2023,M3,-40,-15.67
3662,4/6/2023,M3,-15,-16.75
3663,4/6/2023,M3,0,-17.75
3664,4/6/2023,M3t,-40,-13.71
3665,4/6/2023,M3t,-15,-14.50
3666,4/6/2023,M3t,0,-15.71
3667,4/6/2023,W1,-40,-14.40
3668,4/6/2023,W1,-15,-15.08
3669,4/6/2023,W1,0,-15.92
3670,4/6/2023,W2,-40,-14.17
3671,4/6/2023,W2,-15,-15.25
3672,4/6/2023,W2,0,-16.47
3673,4/7/2023,A1t,-40,-15.33
3674,4/7/2023,A1t,-15,-16.17
3675,4/7/2023,A1t,0,-17.00
3676,4/7/2023,M1,-40,-16.33
3677,4/7/2023,M1,-15,-17.42
3678,4/7/2023,M1,0,-19.25
3679,4/7/2023,M3,-40,-16.00
3680,4/7/2023,M3,-15,-16.96
3681,4/7/2023,M3,0,-17.54
3682,4/7/2023,M3t,-40,-14.00
3683,4/7/2023,M3t,-15,-14.83
3684,4/7/2023,M3t,0,-15.96
3685,4/7/2023,W1,-40,-14.63
3686,4/7/2023,W1,-15,-15.35
3687,4/7/2023,W1,0,-16.06
3688,4/7/2023,W2,-40,-14.56
3689,4/7/2023,W2,-15,-15.50
3690,4/7/2023,W2,0,-16.69
3691,4/8/2023,A1t,-40,-15.50
3692,4/8/2023,A1t,-15,-16.42
3693,4/8/2023,A1t,0,-17.13
3694,4/8/2023,M1,-40,-16.46
3695,4/8/2023,M1,-15,-17.71
3696,4/8/2023,M1,0,-20.58
3697,4/8/2023,M3,-40,-16.13
3698,4/8/2023,M3,-15,-17.25
3699,4/8/2023,M3,0,-18.25
3700,4/8/2023,M3t,-40,-14.04
3701,4/8/2023,M3t,-15,-14.92
3702,4/8/2023,M3t,0,-16.13
3703,4/8/2023,W1,-40,-14.69
3704,4/8/2023,W1,-15,-15.56
3705,4/8/2023,W1,0,-16.42
3706,4/8/2023,W2,-40,-14.67
3707,4/8/2023,W2,-15,-15.72
3708,4/8/2023,W2,0,-16.97
3709,4/9/2023,A1t,-40,-15.50
3710,4/9/2023,A1t,-15,-16.50
3711,4/9/2023,A1t,0,-17.21
3712,4/9/2023,M1,-40,-16.63
3713,4/9/2023,M1,-15,-17.67
3714,4/9/2023,M1,0,-18.92
3715,4/9/2023,M3,-40,-16.50
3716,4/9/2023,M3,-15,-17.21
3717,4/9/2023,M3,0,-17.50
3718,4/9/2023,M3t,-40,-14.25
3719,4/9/2023,M3t,-15,-15.00
3720,4/9/2023,M3t,0,-16.04
3721,4/9/2023,W1,-40,-15.02
3722,4/9/2023,W1,-15,-15.67
3723,4/9/2023,W1,0,-16.23
3724,4/9/2023,W2,-40,-14.92
3725,4/9/2023,W2,-15,-15.94
3726,4/9/2023,W2,0,-17.03
3727,4/10/2023,A1t,-40,-15.50
3728,4/10/2023,A1t,-15,-16.33
3729,4/10/2023,A1t,0,-16.83
3730,4/10/2023,M1,-40,-16.33
3731,4/10/2023,M1,-15,-16.79
3732,4/10/2023,M1,0,-18.00
3733,4/10/2023,M3,-40,-16.04
3734,4/10/2023,M3,-15,-16.50
3735,4/10/2023,M3,0,-16.63
3736,4/10/2023,M3t,-40,-14.04
3737,4/10/2023,M3t,-15,-14.75
3738,4/10/2023,M3t,0,-15.58
3739,4/10/2023,W1,-40,-14.90
3740,4/10/2023,W1,-15,-15.17
3741,4/10/2023,W1,0,-15.63
3742,4/10/2023,W2,-40,-14.72
3743,4/10/2023,W2,-15,-15.56
3744,4/10/2023,W2,0,-16.39
3745,4/11/2023,A1t,-40,-15.50
3746,4/11/2023,A1t,-15,-16.00
3747,4/11/2023,A1t,0,-16.58
3748,4/11/2023,M1,-40,-16.33
3749,4/11/2023,M1,-15,-17.04
3750,4/11/2023,M1,0,-19.33
3751,4/11/2023,M3,-40,-16.00
3752,4/11/2023,M3,-15,-16.63
3753,4/11/2023,M3,0,-17.04
3754,4/11/2023,M3t,-40,-14.00
3755,4/11/2023,M3t,-15,-14.75
3756,4/11/2023,M3t,0,-15.63
3757,4/11/2023,W1,-40,-14.88
3758,4/11/2023,W1,-15,-15.19
3759,4/11/2023,W1,0,-15.77
3760,4/11/2023,W2,-40,-14.67
3761,4/11/2023,W2,-15,-15.44
3762,4/11/2023,W2,0,-16.53
3763,4/12/2023,A1t,-40,-15.50
3764,4/12/2023,A1t,-15,-16.13
3765,4/12/2023,A1t,0,-16.83
3766,4/12/2023,M1,-40,-16.58
3767,4/12/2023,M1,-15,-17.67
3768,4/12/2023,M1,0,-20.42
3769,4/12/2023,M3,-40,-16.08
3770,4/12/2023,M3,-15,-16.92
3771,4/12/2023,M3,0,-17.58
3772,4/12/2023,M3t,-40,-14.00
3773,4/12/2023,M3t,-15,-14.83
3774,4/12/2023,M3t,0,-16.00
3775,4/12/2023,W1,-40,-14.85
3776,4/12/2023,W1,-15,-15.46
3777,4/12/2023,W1,0,-16.21
3778,4/12/2023,W2,-40,-14.72
3779,4/12/2023,W2,-15,-15.86
3780,4/12/2023,W2,0,-17.00
3781,4/13/2023,A1t,-40,-15.50
3782,4/13/2023,A1t,-15,-16.25
3783,4/13/2023,A1t,0,-17.00
3784,4/13/2023,M1,-40,-16.96
3785,4/13/2023,M1,-15,-17.83
3786,4/13/2023,M1,0,-19.67
3787,4/13/2023,M3,-40,-16.25
3788,4/13/2023,M3,-15,-16.96
3789,4/13/2023,M3,0,-17.46
3790,4/13/2023,M3t,-40,-14.17
3791,4/13/2023,M3t,-15,-15.00
3792,4/13/2023,M3t,0,-16.29
3793,4/13/2023,W1,-40,-15.00
3794,4/13/2023,W1,-15,-15.58
3795,4/13/2023,W1,0,-16.17
3796,4/13/2023,W2,-40,-15.00
3797,4/13/2023,W2,-15,-15.97
3798,4/13/2023,W2,0,-17.14
3799,4/14/2023,A1t,-40,-15.50
3800,4/14/2023,A1t,-15,-16.25
3801,4/14/2023,A1t,0,-17.08
3802,4/14/2023,M1,-40,-16.92
3803,4/14/2023,M1,-15,-17.83
3804,4/14/2023,M1,0,-20.25
3805,4/14/2023,M3,-40,-16.25
3806,4/14/2023,M3,-15,-16.96
3807,4/14/2023,M3,0,-17.71
3808,4/14/2023,M3t,-40,-14.50
3809,4/14/2023,M3t,-15,-14.96
3810,4/14/2023,M3t,0,-16.46
3811,4/14/2023,W1,-40,-15.04
3812,4/14/2023,W1,-15,-15.52
3813,4/14/2023,W1,0,-16.27
3814,4/14/2023,W2,-40,-15.00
3815,4/14/2023,W2,-15,-15.92
3816,4/14/2023,W2,0,-17.14
3817,4/15/2023,A1t,-40,-15.50
3818,4/15/2023,A1t,-15,-16.42
3819,4/15/2023,A1t,0,-17.17
3820,4/15/2023,M1,-40,-17.00
3821,4/15/2023,M1,-15,-17.83
3822,4/15/2023,M1,0,-19.67
3823,4/15/2023,M3,-40,-16.25
3824,4/15/2023,M3,-15,-17.00
3825,4/15/2023,M3,0,-17.58
3826,4/15/2023,M3t,-40,-14.50
3827,4/15/2023,M3t,-15,-15.00
3828,4/15/2023,M3t,0,-16.46
3829,4/15/2023,W1,-40,-15.13
3830,4/15/2023,W1,-15,-15.50
3831,4/15/2023,W1,0,-16.27
3832,4/15/2023,W2,-40,-15.17
3833,4/15/2023,W2,-15,-16.03
3834,4/15/2023,W2,0,-17.14
3835,4/16/2023,A1t,-40,-15.50
3836,4/16/2023,A1t,-15,-16.46
3837,4/16/2023,A1t,0,-17.00
3838,4/16/2023,M1,-40,-17.00
3839,4/16/2023,M1,-15,-17.79
3840,4/16/2023,M1,0,-19.75
3841,4/16/2023,M3,-40,-16.25
3842,4/16/2023,M3,-15,-16.92
3843,4/16/2023,M3,0,-17.54
3844,4/16/2023,M3t,-40,-14.50
3845,4/16/2023,M3t,-15,-15.00
3846,4/16/2023,M3t,0,-16.38
3847,4/16/2023,W1,-40,-15.13
3848,4/16/2023,W1,-15,-15.52
3849,4/16/2023,W1,0,-16.13
3850,4/16/2023,W2,-40,-15.17
3851,4/16/2023,W2,-15,-15.92
3852,4/16/2023,W2,0,-17.11
3853,4/17/2023,A1t,-40,-15.50
3854,4/17/2023,A1t,-15,-16.38
3855,4/17/2023,A1t,0,-16.96
3856,4/17/2023,M1,-40,-16.83
3857,4/17/2023,M1,-15,-17.25
3858,4/17/2023,M1,0,-18.50
3859,4/17/2023,M3,-40,-16.25
3860,4/17/2023,M3,-15,-16.63
3861,4/17/2023,M3,0,-16.83
3862,4/17/2023,M3t,-40,-14.50
3863,4/17/2023,M3t,-15,-14.96
3864,4/17/2023,M3t,0,-16.08
3865,4/17/2023,W1,-40,-15.06
3866,4/17/2023,W1,-15,-15.56
3867,4/17/2023,W1,0,-15.90
3868,4/17/2023,W2,-40,-15.17
3869,4/17/2023,W2,-15,-15.83
3870,4/17/2023,W2,0,-16.83
3871,4/18/2023,A1t,-40,-15.50
3872,4/18/2023,A1t,-15,-16.17
3873,4/18/2023,A1t,0,-16.63
3874,4/18/2023,M1,-40,-16.71
3875,4/18/2023,M1,-15,-17.29
3876,4/18/2023,M1,0,-19.17
3877,4/18/2023,M3,-40,-16.08
3878,4/18/2023,M3,-15,-16.54
3879,4/18/2023,M3,0,-17.08
3880,4/18/2023,M3t,-40,-14.50
3881,4/18/2023,M3t,-15,-14.88
3882,4/18/2023,M3t,0,-15.75
3883,4/18/2023,W1,-40,-14.88
3884,4/18/2023,W1,-15,-15.38
3885,4/18/2023,W1,0,-15.90
3886,4/18/2023,W2,-40,-14.94
3887,4/18/2023,W2,-15,-15.61
3888,4/18/2023,W2,0,-16.58
3889,4/19/2023,A1t,-40,-15.50
3890,4/19/2023,A1t,-15,-16.04
3891,4/19/2023,A1t,0,-16.67
3892,4/19/2023,M1,-40,-16.67
3893,4/19/2023,M1,-15,-17.33
3894,4/19/2023,M1,0,-19.00
3895,4/19/2023,M3,-40,-16.25
3896,4/19/2023,M3,-15,-16.75
3897,4/19/2023,M3,0,-17.13
3898,4/19/2023,M3t,-40,-14.50
3899,4/19/2023,M3t,-15,-14.96
3900,4/19/2023,M3t,0,-15.75
3901,4/19/2023,W1,-40,-14.90
3902,4/19/2023,W1,-15,-15.50
3903,4/19/2023,W1,0,-16.04
3904,4/19/2023,W2,-40,-14.83
3905,4/19/2023,W2,-15,-15.67
3906,4/19/2023,W2,0,-16.72
3907,4/20/2023,A1t,-40,-15.50
3908,4/20/2023,A1t,-15,-16.00
3909,4/20/2023,A1t,0,-16.50
3910,4/20/2023,M1,-40,-16.50
3911,4/20/2023,M1,-15,-16.75
3912,4/20/2023,M1,0,-17.33
3913,4/20/2023,M3,-40,-16.08
3914,4/20/2023,M3,-15,-16.13
3915,4/20/2023,M3,0,-16.21
3916,4/20/2023,M3t,-40,-14.46
3917,4/20/2023,M3t,-15,-14.75
3918,4/20/2023,M3t,0,-15.42
3919,4/20/2023,W1,-40,-14.88
3920,4/20/2023,W1,-15,-15.19
3921,4/20/2023,W1,0,-15.54
3922,4/20/2023,W2,-40,-14.83
3923,4/20/2023,W2,-15,-15.53
3924,4/20/2023,W2,0,-16.31
3925,4/21/2023,A1t,-40,-15.50
3926,4/21/2023,A1t,-15,-15.75
3927,4/21/2023,A1t,0,-16.00
3928,4/21/2023,M1,-40,-15.92
3929,4/21/2023,M1,-15,-15.58
3930,4/21/2023,M1,0,-15.42
3931,4/21/2023,M3,-40,-15.54
3932,4/21/2023,M3,-15,-15.17
3933,4/21/2023,M3,0,-14.79
3934,4/21/2023,M3t,-40,-14.17
3935,4/21/2023,M3t,-15,-14.25
3936,4/21/2023,M3t,0,-14.75
3937,4/21/2023,W1,-40,-14.71
3938,4/21/2023,W1,-15,-14.69
3939,4/21/2023,W1,0,-14.69
3940,4/21/2023,W2,-40,-14.61
3941,4/21/2023,W2,-15,-14.92
3942,4/21/2023,W2,0,-15.50
3943,4/22/2023,A1t,-40,-15.00
3944,4/22/2023,A1t,-15,-15.33
3945,4/22/2023,A1t,0,-15.54
3946,4/22/2023,M1,-40,-15.50
3947,4/22/2023,M1,-15,-15.42
3948,4/22/2023,M1,0,-16.75
3949,4/22/2023,M3,-40,-15.08
3950,4/22/2023,M3,-15,-15.00
3951,4/22/2023,M3,0,-15.29
3952,4/22/2023,M3t,-40,-13.79
3953,4/22/2023,M3t,-15,-14.00
3954,4/22/2023,M3t,0,-14.50
3955,4/22/2023,W1,-40,-14.33
3956,4/22/2023,W1,-15,-14.23
3957,4/22/2023,W1,0,-14.50
3958,4/22/2023,W2,-40,-14.25
3959,4/22/2023,W2,-15,-14.47
3960,4/22/2023,W2,0,-15.06
3961,4/23/2023,A1t,-40,-15.00
3962,4/23/2023,A1t,-15,-15.33
3963,4/23/2023,A1t,0,-15.67
3964,4/23/2023,M1,-40,-15.58
3965,4/23/2023,M1,-15,-15.83
3966,4/23/2023,M1,0,-17.92
3967,4/23/2023,M3,-40,-15.17
3968,4/23/2023,M3,-15,-15.63
3969,4/23/2023,M3,0,-16.17
3970,4/23/2023,M3t,-40,-13.75
3971,4/23/2023,M3t,-15,-13.96
3972,4/23/2023,M3t,0,-14.71
3973,4/23/2023,W1,-40,-14.13
3974,4/23/2023,W1,-15,-14.33
3975,4/23/2023,W1,0,-14.77
3976,4/23/2023,W2,-40,-14.17
3977,4/23/2023,W2,-15,-14.53
3978,4/23/2023,W2,0,-15.31
3979,4/24/2023,A1t,-40,-15.00
3980,4/24/2023,A1t,-15,-15.50
3981,4/24/2023,A1t,0,-15.96
3982,4/24/2023,M1,-40,-15.75
3983,4/24/2023,M1,-15,-16.00
3984,4/24/2023,M1,0,-18.17
3985,4/24/2023,M3,-40,-15.50
3986,4/24/2023,M3,-15,-16.04
3987,4/24/2023,M3,0,-16.50
3988,4/24/2023,M3t,-40,-13.96
3989,4/24/2023,M3t,-15,-14.13
3990,4/24/2023,M3t,0,-14.88
3991,4/24/2023,W1,-40,-14.19
3992,4/24/2023,W1,-15,-14.40
3993,4/24/2023,W1,0,-15.00
3994,4/24/2023,W2,-40,-14.17
3995,4/24/2023,W2,-15,-14.72
3996,4/24/2023,W2,0,-15.58
3997,4/25/2023,A1t,-40,-15.00
3998,4/25/2023,A1t,-15,-15.50
3999,4/25/2023,A1t,0,-16.00
4000,4/25/2023,M1,-40,-15.71
4001,4/25/2023,M1,-15,-16.00
4002,4/25/2023,M1,0,-17.58
4003,4/25/2023,M3,-40,-15.50
4004,4/25/2023,M3,-15,-15.83
4005,4/25/2023,M3,0,-16.25
4006,4/25/2023,M3t,-40,-14.00
4007,4/25/2023,M3t,-15,-14.00
4008,4/25/2023,M3t,0,-14.88
4009,4/25/2023,W1,-40,-14.25
4010,4/25/2023,W1,-15,-14.50
4011,4/25/2023,W1,0,-14.88
4012,4/25/2023,W2,-40,-14.17
4013,4/25/2023,W2,-15,-14.69
4014,4/25/2023,W2,0,-15.53
4015,4/26/2023,A1t,-40,-15.00
4016,4/26/2023,A1t,-15,-15.46
4017,4/26/2023,A1t,0,-15.79
4018,4/26/2023,M1,-40,-15.54
4019,4/26/2023,M1,-15,-15.71
4020,4/26/2023,M1,0,-17.00
4021,4/26/2023,M3,-40,-15.50
4022,4/26/2023,M3,-15,-15.67
4023,4/26/2023,M3,0,-15.88
4024,4/26/2023,M3t,-40,-14.00
4025,4/26/2023,M3t,-15,-14.00
4026,4/26/2023,M3t,0,-14.75
4027,4/26/2023,W1,-40,-14.15
4028,4/26/2023,W1,-15,-14.50
4029,4/26/2023,W1,0,-14.71
4030,4/26/2023,W2,-40,-14.17
4031,4/26/2023,W2,-15,-14.64
4032,4/26/2023,W2,0,-15.33
4033,4/27/2023,A1t,-40,-15.00
4034,4/27/2023,A1t,-15,-15.25
4035,4/27/2023,A1t,0,-15.58
4036,4/27/2023,M1,-40,-15.29
4037,4/27/2023,M1,-15,-15.46
4038,4/27/2023,M1,0,-16.42
4039,4/27/2023,M3,-40,-15.29
4040,4/27/2023,M3,-15,-15.38
4041,4/27/2023,M3,0,-15.38
4042,4/27/2023,M3t,-40,-13.83
4043,4/27/2023,M3t,-15,-13.96
4044,4/27/2023,M3t,0,-14.63
4045,4/27/2023,W1,-40,-14.13
4046,4/27/2023,W1,-15,-14.21
4047,4/27/2023,W1,0,-14.50
4048,4/27/2023,W2,-40,-14.11
4049,4/27/2023,W2,-15,-14.50
4050,4/27/2023,W2,0,-15.22
4051,4/28/2023,A1t,-40,-14.92
4052,4/28/2023,A1t,-15,-15.04
4053,4/28/2023,A1t,0,-15.33
4054,4/28/2023,M1,-40,-15.21
4055,4/28/2023,M1,-15,-15.08
4056,4/28/2023,M1,0,-15.92
4057,4/28/2023,M3,-40,-15.00
4058,4/28/2023,M3,-15,-15.00
4059,4/28/2023,M3,0,-15.00
4060,4/28/2023,M3t,-40,-13.58
4061,4/28/2023,M3t,-15,-13.75
